"id","text","timestamp","ownerUsername","ownerProfilePicUrl","postUrl"
"17892281043525998","Next John marston","2026-06-02T06:12:00.000Z","ayuxh___1234z","https://scontent-atl3-2.cdninstagram.com/v/t51.82787-19/575751589_17989169441897570_9128320892709816162_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=101&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=i0_ZPGPBfesQ7kNvwGGZMG2&_nc_oc=Adq28RnZi1rxO1PPY_m3Wm_-Dtsrhwg6mEitJp3ZWePmtbFSINQhKzUCwPjbd-tVd4Y&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=u5DgW3mfckiaNnN076DPHg&_nc_ss=7ca8c&oh=00_Af-tvo6zxZSoNjNlG848kpWDcgkLtX8qarx1WqmuyMT-eA&oe=6A2B41A2","https://www.instagram.com/p/DY7Gun_EXjx/"
"18051250898754663","","2026-06-01T20:45:22.000Z","blaccboyllp","https://scontent-atl3-3.cdninstagram.com/v/t51.82787-19/714486344_18403346311155065_8722452572394965836_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=OnLVKJ3xkm0Q7kNvwG-orTR&_nc_oc=AdoVpkNYxJqk4lV2UpsDFzOvamJS6UdCk--GoOSRSiKB6O4IIj14d11FbjEE087SH50&_nc_zt=24&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=u5DgW3mfckiaNnN076DPHg&_nc_ss=7ca8c&oh=00_Af9YEYTJMK_8-eGNss9ICdfjWYj2w1kiYM9PNZmDOdKC8A&oe=6A2B23D9","https://www.instagram.com/p/DY7Gun_EXjx/"
"18178873771393948","Son Goku","2026-06-01T20:45:04.000Z","blaccboyllp","https://scontent-atl3-3.cdninstagram.com/v/t51.82787-19/714486344_18403346311155065_8722452572394965836_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=OnLVKJ3xkm0Q7kNvwG-orTR&_nc_oc=AdoVpkNYxJqk4lV2UpsDFzOvamJS6UdCk--GoOSRSiKB6O4IIj14d11FbjEE087SH50&_nc_zt=24&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=u5DgW3mfckiaNnN076DPHg&_nc_ss=7ca8c&oh=00_Af9YEYTJMK_8-eGNss9ICdfjWYj2w1kiYM9PNZmDOdKC8A&oe=6A2B23D9","https://www.instagram.com/p/DY7Gun_EXjx/"
"18097794800337037","","2026-06-01T20:28:29.000Z","rookiemantis","https://scontent-atl3-1.cdninstagram.com/v/t51.82787-19/671247625_17876170392602731_7239467219090195_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=eoaXx-ek0L8Q7kNvwHfIR-z&_nc_oc=AdpQRh4p6aVE4h0cBV0nPGQA96YD7Q0kb177vOOhxWYBJM7OS4bXQkZH1NG7njZm95c&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=u5DgW3mfckiaNnN076DPHg&_nc_ss=7ca8c&oh=00_Af_MkkMTUGdrqyztFUow03DW9m3ECKOxufuCzIoeLrdXbA&oe=6A2B19D1","https://www.instagram.com/p/DY7Gun_EXjx/"
"18120236440683734","More wallpapers please bro","2026-06-01T17:20:10.000Z","durga_always","https://scontent-atl3-2.cdninstagram.com/v/t51.89012-19/573323465_1219825463302212_7278921664109726296_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=1&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy5DMyJ9&_nc_ohc=YQQEIw1CjK0Q7kNvwHS55jM&_nc_oc=AdpQsJlPUWdgmHGSgyNMHRolVCRDirUa3a-5l_YA2G8QDvuHK4Cb_17_4U4P0HyFpeI&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=u5DgW3mfckiaNnN076DPHg&_nc_ss=7ca8c&oh=00_Af_80GS2PzKjKpAXATgu8EMaLyle2JwOIMopXbZ91BvPSg&oe=6A2B22A2","https://www.instagram.com/p/DY7Gun_EXjx/"
"18109181041737807","🥹🥲🙂‍↔️😌❤️❤️❤️","2026-06-03T17:16:45.000Z","bandopodhay","https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/670808980_17941795998178397_5853786559931669989_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=hEkLVjT-ED8Q7kNvwFvPLoB&_nc_oc=AdqXrMCg4CRnQMrZaNLLRjtU0rh8HgxoNRRSTIWQ2qig38Ep-rpkCDUZJgmST_3Ey8U&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af_aS6B2FJdexdGnQ93GThBJOpIxyaJzVUmzFnL9ttgx8g&oe=6A2B2F90","https://www.instagram.com/p/DX_ygfElgYp/"
"17883344214602420","Rumah P man ga ada?","2026-06-02T06:06:08.000Z","kenji_mukagharata14","https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/542584609_18343016317165016_4443423026259818025_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=fQxUO1jay1YQ7kNvwEVbr7K&_nc_oc=AdpkTcTgxFa-aB4Tyf-GYhjokv1a4ESWXv2V_EJi0jgnPB3lRzb2VA9YZlP5zMNp4_g&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af8q-ZcoyHVjFq7BaSbU98oAAvFL0kEE-FHrN-_LLzxSbg&oe=6A2B2698","https://www.instagram.com/p/DX_ygfElgYp/"
"18116938423800843","😢","2026-06-01T02:51:19.000Z","rehana.m0710","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/699685611_17873165055608958_4872772141426023846_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uSfe3UCIQHMQ7kNvwHjv3vJ&_nc_oc=AdqQbEoaHNoRlpznrKo8K-V0-wivRhN3-crFxOsYkh9bY_mcdS7QbDNd778YWY0Y5sU&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af_mWgRRKtB-RfMIFSDKRK9679xvUxm4-dMlU0Bv4wWK8Q&oe=6A2B3665","https://www.instagram.com/p/DX_ygfElgYp/"
"18178112239360359","Goku wallpaper plz","2026-05-30T14:29:50.000Z","ndgls_18","https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/459596483_1494977331204256_2101941343762070260_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=107&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy40MTcuQzMifQ%3D%3D&_nc_ohc=Q3DFw3zVyacQ7kNvwEV4EW1&_nc_oc=AdoRSsUeXpYLCRAcQt6zw6nTtFhsuWEbe3DU0ePCac2Y75oDalUSm9iWDlamlDUUBlI&_nc_zt=24&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ss=72a8c&oh=00_Af8ivn4qOis4iI3CRc25Ja8Jw2qgEgyuFXcn2VAPxg8kVQ&oe=6A2B4150","https://www.instagram.com/p/DX_ygfElgYp/"
"17972728995024553","😢😢😢😢❤️❤️❤️❤️❤️🙌🙌","2026-05-28T05:38:38.000Z","__hyy__sumit_","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/656781943_17883886851493260_4803250305094863659_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=104&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41OTIuQzMifQ%3D%3D&_nc_ohc=PJNUyuV5U5YQ7kNvwGnTVFK&_nc_oc=AdpvypmJqhgeenLnQVXy3LxmuNRsKRHqT41EmZL_sCWobuiQz0WiKZG8h5ovfCgEbLo&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af9N_weTOTgkUuzIK_3_BqDjxNimzQKGhQJ1EDo7pPZgBg&oe=6A2B2AC9","https://www.instagram.com/p/DX_ygfElgYp/"
"17891387154507162","ความสวยงามในวัยเด็ก","2026-05-28T00:07:20.000Z","bjbjbjnayy","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/358793366_640402711352572_8351532449735957641_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTEuQzMifQ%3D%3D&_nc_ohc=oxM4nAY71lsQ7kNvwFBGNVX&_nc_oc=AdrCjcapNXET7LBPl13bv2uHF6plJ2ABDDQz269BFIeIr-_jw2G_Vs-k0xp_C39r0Qg&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_ss=72a8c&oh=00_Af8EypHsNqpqMLwn3NqcwHuimLMayI3JbTo_J0G5OpsM2g&oe=6A2B2DE2","https://www.instagram.com/p/DX_ygfElgYp/"
"17969490462109801","Bhen 10 is my fvr. ❤️","2026-05-27T18:37:05.000Z","shivmansare2","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/316790684_1873397892999006_6160129579739170808_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=CGFxEpzS8YcQ7kNvwEqaSpr&_nc_oc=AdogRD7sdYp8MwHWCXrrmtACR3Qjwh1PxLWyuJSRBKS70pKfyXW2AlPL4JQE9MA4XoY&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ss=72a8c&oh=00_Af8YvWf7I4ddT3Y6Rx5gJaOxaKyXvTvDnfbC-W3QS8lKmw&oe=6A2B4C26","https://www.instagram.com/p/DX_ygfElgYp/"
"18104846239788611","32 tahun lalu😢","2026-05-27T17:39:16.000Z","iantirtaperdana","https://scontent-lga3-1.cdninstagram.com/v/t51.82787-19/634083850_18559160431016510_6321495745570820637_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=110&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=vCsoRuDBeacQ7kNvwEaOnTj&_nc_oc=AdoD878c-e9vvTVvpypbSizm_humusB0ZnExPJ__bRcaeCtfMDbxYwSK7rhnMfiRBQ0&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af8Rt6vEGfpW0ReVKiCj1guGKWM2vfgIPcCQFW3eoqVNoA&oe=6A2B4020","https://www.instagram.com/p/DX_ygfElgYp/"
"18465208888128444","😢","2026-05-27T14:02:44.000Z","dinahmarselia","https://scontent-lga3-1.cdninstagram.com/v/t51.75761-19/496314824_17851504242444831_1670709757828263965_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=109&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41NDAuQzMifQ%3D%3D&_nc_ohc=cUywv0xLMMcQ7kNvwGa7I9C&_nc_oc=AdqBtHhNN6nu_8kM_nZH1Q_GayR5EGaMTGTQQaaeF3VD4yzaFINNWxlcT3zckz_r-w8&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af_9zKKQv9CkAh9Fo8e8h8RCK5GZoU7wf_iON_95QyMDIA&oe=6A2B3677","https://www.instagram.com/p/DX_ygfElgYp/"
"18559596145068150","❤️Miss you","2026-05-27T13:30:23.000Z","tokoh_fiktif","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/414489518_376799851618966_2036812006860613537_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=103&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy45NDAuQzMifQ%3D%3D&_nc_ohc=Ek190zwdMiYQ7kNvwFPQbox&_nc_oc=AdqSWp2SidVUoKBi7au-idmOlSJrqBzQZuinH9uZbUOm28B_V2XezEFxInJrfFJTzq4&_nc_zt=24&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_ss=72a8c&oh=00_Af_64Gd8lXNFOI_yR9W2Paxb9B-5cdCmHsdIj9V7yNIIDw&oe=6A2B46BB","https://www.instagram.com/p/DX_ygfElgYp/"
"18444584431139806","Sedihhhh","2026-05-27T12:37:32.000Z","waliando_pratama","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/630130548_18535158895071375_2826915266806577065_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=k7JJeNvIHkQQ7kNvwFhFgdB&_nc_oc=AdrOGa0lbJTK1xmMnra3FUrJq_GWSMN6dqhJ0Bs4eKVu0biJgCEimuV8Y6UGY2SmYyM&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af-So-hI-TYTdAnpPjb8P4zgRv3RwAOfljhOx5W1hu1zrQ&oe=6A2B3E97","https://www.instagram.com/p/DX_ygfElgYp/"
"17862825528586088","😍😢 sekarang ndak ada lagi di tv tiap Minggu pagi seperti dulu","2026-05-27T10:51:35.000Z","wisnu87ultraman","https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/296278200_124435153635586_3201105857246355317_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=106&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MTkuQzMifQ%3D%3D&_nc_ohc=UJ41W-hhqbgQ7kNvwHA0_pD&_nc_oc=AdossZy23K65pV6aeQB7qrU1HnBu_rHH47ua-Ds4ogbX1MCDf7FHOWOfSmt-3Hac5K0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_ss=72a8c&oh=00_Af_JuDrxvo20eaiKqSxrjee-qEs1t_HhOIXGOfo2DTzKvg&oe=6A2B4B02","https://www.instagram.com/p/DX_ygfElgYp/"
"18084911945262934","Doreman and ben ten ❤️❤️❤️❤️❤️❤️❤️✨✨✨✨✨","2026-05-27T10:46:56.000Z","_sri_823280_","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/701465512_18096801754996785_2354127281888517560_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=102&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Q9xZnzfetLsQ7kNvwFMIPur&_nc_oc=AdoYIkh6XR_eCI5h4zWV6k4OZcfrGCQmT8okao2L5SM0-lvnBPkULscPk5L6Ep1Ryc0&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af9T9KwwdtEj0JHeyFA-jh8zvoXHD2YbuqQadyfnE0f3_w&oe=6A2B2CEC","https://www.instagram.com/p/DX_ygfElgYp/"
"17926539414334682","Tom and Jerry mising","2026-05-27T04:53:58.000Z","c_king_sky","https://scontent-lga3-3.cdninstagram.com/v/t51.82787-19/653465697_18044256779731100_7046930850640646901_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_cat=108&ccb=7-5&_nc_sid=f7ccc5&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDI5LkMzIn0%3D&_nc_ohc=GpBBMcqBhp8Q7kNvwGi_JQr&_nc_oc=Adr1T7_49L3YWkK4OBXAk8hAE3AKcIR-hiU2OX-Y28PU0R6wu2-vXGyh18zyca697fw&_nc_zt=24&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=FGV4Db5jzpbTmdzjWSdtRA&_nc_ss=72a8c&oh=00_Af8dsyuTsei0zQy_3ndzGUTfWXJp8qToBsoFcHx0MKAWCg&oe=6A2B30B7","https://www.instagram.com/p/DX_ygfElgYp/"
